forearm_MAV,forearm_RMS,forearm_VAR,forearm_ZCR,forearm_MF,upperarm_MAV,upperarm_RMS,upperarm_VAR,upperarm_ZCR,upperarm_MF,joint_angle
1.6271017625392676,1.6165674251779252,-0.6316706068231278,0.0,0.0,-2.0497685797547947,-2.0527495557780164,-0.6187659092405573,0.0,0.0,180
1.6232684630367902,1.6128410061516898,-0.6233037517855211,0.0,0.0,-2.061830323162904,-2.064708035645119,-0.6163150623298069,0.0,0.0,180
1.6111296812789435,1.6008443642588503,-0.6122647921458385,0.0,0.0,-2.083825267024752,-2.0866331156293887,-0.6166508371168516,0.0,0.0,180
1.5928710704908264,1.5830681170022949,-0.574715344801389,0.0,0.0,-2.1025306445025707,-2.105266423614711,-0.6164274056401681,0.0,0.0,180
1.5858769801705164,1.5761121402739018,-0.5718461942617447,0.0,0.0,-2.112076837146423,-2.114821069357703,-0.618125817456336,0.0,0.0,180
1.5715525451875723,1.5616152830050936,-0.5855305242053065,0.0,0.0,-2.1139043740264394,-2.1167745498840476,-0.6234265738324394,0.0,0.0,180
1.58459921366969,1.5746689833754737,-0.5847937758408797,0.0,0.0,-2.1159039143775162,-2.118814515495251,-0.6253256008239547,0.0,0.0,180
1.592534816148504,1.582048085774978,-0.6282204905747323,0.0,0.0,-2.1152804017949225,-2.1180034857384555,-0.6177345074948811,0.0,0.0,180
1.5946868439393684,1.5841469251969047,-0.6323648514051795,0.0,0.0,-2.1213650245836835,-2.1237304545453624,-0.6043044722190419,0.0,0.0,180
1.5977467584545035,1.5874844601464737,-0.6106045063004766,0.0,0.0,-2.128718172971516,-2.130826345638777,-0.5951022708545046,0.0,0.0,180
1.5657017196311596,1.5555901522741713,-0.5992025580660398,0.0,0.0,-2.139790896421029,-2.141980239887567,-0.5999536698269431,0.0,0.0,180
1.5400791387461756,1.5300459721977868,-0.5934322581255328,0.0,0.0,-2.1549702027421085,-2.157349840240775,-0.6097027418045687,0.0,0.0,180
1.5062183264742897,1.4961017528947602,-0.600332750824864,0.0,0.0,-2.1725360572241517,-2.1750306617369666,-0.6167456816604008,0.0,0.0,180
1.4892374821869971,1.4788023993939776,-0.6251122925665592,0.0,0.0,-2.194122492842231,-2.1967398920577286,-0.6246011253496557,0.0,0.0,180
1.4728282702816533,1.4623037560940546,-0.6321431346360701,0.0,0.0,-2.2111293360433275,-2.21375850109466,-0.6274084767213153,0.0,0.0,180
1.4693648505557313,1.4589877606515336,-0.6208312890951934,0.0,0.0,-2.2210195356293,-2.223441626283736,-0.6206664131050267,0.0,0.0,180
1.4562509312051493,1.4463428731244357,-0.5849445178287422,0.0,0.0,-2.2291251992030214,-2.2315746168998505,-0.6228545350077342,0.0,0.0,180
1.4406151042871476,1.4304267097041836,-0.6066528224254117,0.0,0.0,-2.232522267756465,-2.234784936356008,-0.6160378516925342,0.0,0.0,180
1.4344280243884124,1.4242881500762112,-0.603011051878129,0.0,0.0,-2.2409504378384235,-2.2431199796493857,-0.6135836927061106,0.0,0.0,180
1.4196328333262174,1.4092823088205966,-0.6192835136179552,0.0,0.0,-2.250883638292162,-2.2531416317825954,-0.6184039605428867,0.0,0.0,180
1.4172790529299581,1.406696608097042,-0.6370169823647068,0.0,0.0,-2.2630743843035677,-2.265168495674003,-0.6137354047772845,0.0,0.0,180
1.4101504608727191,1.3996901795117498,-0.6277511093971593,0.0,0.0,-2.2788772032072413,-2.2808959662734316,-0.6130150530648669,0.0,0.0,180
1.4037952538028222,1.393418437365239,-0.6214454881144236,0.0,0.0,-2.2923149743838347,-2.294153681125483,-0.6079422617298773,0.0,0.0,180
1.406653415712564,1.3963166440943047,-0.6183643572216497,0.0,0.0,-2.300270134920378,-2.3022312364291015,-0.613753380657209,0.0,0.0,180
1.41149547824201,1.4010692771689854,-0.6251389179427623,0.0,0.0,-2.304312216490297,-2.306321021607748,-0.6161420187491411,0.0,0.0,180
1.416371166205687,1.4058581331865598,-0.6317240693682993,0.0,0.0,-2.305000230374539,-2.3072855763978306,-0.6268514620103488,0.0,0.0,180
1.420204465708166,1.409657735592988,-0.6342667201810313,0.0,0.0,-2.2974535780817638,-2.2997666126314282,-0.6268963918115479,0.0,0.0,180
1.421683984814384,1.4114547007443736,-0.6099989000162938,0.0,0.0,-2.301925668329334,-2.3041317659337217,-0.6233924731130891,0.0,0.0,180
1.426257043869972,1.416075323698787,-0.606310559265543,0.0,0.0,-2.301968669197099,-2.304237260717858,-0.6257987148971235,0.0,0.0,180
1.4274003086338694,1.4172413515560838,-0.6045563100470717,0.0,0.0,-2.2790492066783017,-2.28121489727093,-0.6187116490074105,0.0,0.0,180
1.433284759624515,1.4234721192279116,-0.5779788897772633,0.0,0.0,-2.274856622071205,-2.277188055939512,-0.6245399222298466,0.0,0.0,180
1.441321238406025,1.4312845773396672,-0.5950182047102913,0.0,0.0,-2.273717099075429,-2.2759008407952988,-0.6186757922742394,0.0,0.0,180
1.4429016338149423,1.4326970209956478,-0.6078690212005936,0.0,0.0,-2.2733085908316606,-2.27523353419756,-0.6086147180168526,0.0,0.0,180
1.4445156546580908,1.4342937646248273,-0.6091748264691427,0.0,0.0,-2.2999691288460222,-2.301897840264718,-0.6124670995435937,0.0,0.0,180
1.4584029589960135,1.447748712430847,-0.6422235444251105,0.0,0.0,-2.299818625808844,-2.30178000668723,-0.6137018187857735,0.0,0.0,180
1.4577977011798333,1.447190658527851,-0.6386026142859285,0.0,0.0,-2.287434375892496,-2.2896240435117985,-0.6207859626051374,0.0,0.0,180
1.4715505037808285,1.4610417606916986,-0.6309400065001152,0.0,0.0,-2.2775226758726403,-2.279894004159178,-0.6264436708594258,0.0,0.0,180
1.484866175736804,1.4745594145510308,-0.61525993517592,0.0,0.0,-2.272771079984597,-2.2751879691099686,-0.6275594246196201,0.0,0.0,180
1.4868500763565065,1.4766813919839061,-0.6045922301000584,0.0,0.0,-2.2826397791366877,-2.2847836641860733,-0.6183635207522239,0.0,0.0,180
1.4981145968243137,1.487902248795616,-0.6078303902002117,0.0,0.0,-2.2912614531235893,-2.2933450263716115,-0.617223847985284,0.0,0.0,180
1.4909523793328432,1.4807066297271423,-0.6104892910361795,0.0,0.0,-2.3016891635566257,-2.303772634402706,-0.6186498519708636,0.0,0.0,180
1.4980137205216177,1.4875139055512545,-0.6300319540959309,0.0,0.0,-2.3029361887218145,-2.304808412905463,-0.6107076964379197,0.0,0.0,180
1.4998631194043912,1.489241270154942,-0.6394430866443318,0.0,0.0,-2.2958840464083377,-2.297901500449685,-0.6153152866504078,0.0,0.0,180
1.4975093390081335,1.486871175926767,-0.6407194103599578,0.0,0.0,-2.3003346362220256,-2.302368020765875,-0.6165398538758196,0.0,0.0,180
1.5133132930972957,1.5030348539050211,-0.6127717211550796,0.0,0.0,-2.2905089379377004,-2.292509519219844,-0.6139243336509586,0.0,0.0,180
1.505747570395037,1.4956384151971485,-0.5997650735993268,0.0,0.0,-2.2850693281654157,-2.2872754580795402,-0.6210971353811884,0.0,0.0,180
1.5332176914704498,1.5231092930400822,-0.5993622965364477,0.0,0.0,-2.278324890553937,-2.2805325265179515,-0.6202317921217989,0.0,0.0,joint_angle
0.6478380417709448,0.8240008910886092,12.265862218119747,0.0,0.0,-1.9609179827139682,-1.9348167801411187,0.60026931827104,0.0,0.0,160
-0.2653881986897505,0.017188978039854388,16.91593084006594,0.0,0.0,-1.5884310688773973,-1.5481867299458556,1.3877118293924908,0.0,0.0,160
-1.1221101918777407,-0.8732390491509577,12.463276414735638,0.0,0.0,-1.1986573740297322,-1.170169948346952,1.0366525234926438,0.0,0.0,160
-2.0226701198988146,-2.030938725220059,-0.5733026991596032,0.0,0.0,-0.9281124445360723,-0.9313737483075833,-0.4352795796650271,0.0,0.0,160
-2.0658788028872705,-2.0732289438638873,-0.5388276476979926,0.0,0.0,-0.9865291233949594,-0.9877382552369804,-0.3451234762138817,0.0,0.0,160
-2.010060582061717,-2.016623866381968,-0.5051615538313158,0.0,0.0,-1.0224563484126996,-1.0241117169047556,-0.3750750952150491,0.0,0.0,160
-1.972366470287353,-1.9776149577104545,-0.4504502119525323,0.0,0.0,-0.9758864086230967,-0.9744322770969192,-0.209968269399231,0.0,0.0,160
-1.87700473880466,-1.8795417214100076,-0.3325422507454736,0.0,0.0,-0.8297264590895256,-0.8277996081017123,-0.1494987238687089,0.0,0.0,160
-1.689038561446321,-1.693724026110805,-0.4075282659417153,0.0,0.0,-0.6298799261512288,-0.634094307137127,-0.4215480168209554,0.0,0.0,160
-1.5625396778645544,-1.5658794338739057,-0.3385298621655728,0.0,0.0,-0.5422226572120747,-0.5493860739964634,-0.56039339858242,0.0,0.0,160
-1.579217893243756,-1.580819874290215,-0.26285086104142724,0.0,0.0,-0.49490020223658293,-0.5011053467632983,-0.49940284355328696,0.0,0.0,160
-1.6550768728717369,-1.652747990479478,-0.09942982062124242,0.0,0.0,-0.5085744781858846,-0.5136553596558175,-0.44167632227257536,0.0,0.0,160
-1.7496652193670876,-1.7459003242055529,-0.05212332263051719,0.0,0.0,-0.5386320847536888,-0.5430702458566051,-0.4136604857900906,0.0,0.0,160
-1.9058553613759397,-1.9077296728651445,-0.3081844368091696,0.0,0.0,-0.5360090318200182,-0.5393860960135604,-0.35618671171623034,0.0,0.0,160
-1.8619069188343746,-1.8618514768435053,-0.2238826321162215,0.0,0.0,-0.5684961874165497,-0.5734357782728148,-0.4469076774981683,0.0,0.0,160
-1.7126772417116005,-1.7092880808325543,-0.06228695487385763,0.0,0.0,-0.5865350514440094,-0.5915853905959161,-0.4566217935163414,0.0,0.0,160
-1.4819058865755923,-1.4683546846843663,0.43690812688054814,0.0,0.0,-0.619022207040541,-0.6239802559510481,-0.45854923744402826,0.0,0.0,160
-1.2250748199095824,-1.2211034021899645,0.042851106781668515,0.0,0.0,-0.6694622249290021,-0.6749080091250609,-0.4946283330416976,0.0,0.0,160
-1.0475661525974755,-1.051156663749113,-0.306819734998215,0.0,0.0,-0.7645586439915183,-0.7699401489829362,-0.5102884266810859,0.0,0.0,160
-0.9610142848836362,-0.9683379507462907,-0.48986375029473456,0.0,0.0,-0.7055399529839205,-0.7094474377257595,-0.42165978601180354,0.0,0.0,160
-0.9645785809122557,-0.9725821046924116,-0.5246213151515255,0.0,0.0,-0.6188932044372458,-0.6217667237544452,-0.34823156326479027,0.0,0.0,160
-0.8901654949562615,-0.8938407507849692,-0.29811636546151066,0.0,0.0,-0.4370640350925247,-0.4361697369811725,-0.10056395799379445,0.0,0.0,160
-0.8654844262297822,-0.8689495721195458,-0.2851609899086144,0.0,0.0,-0.17039415364726448,-0.1719889211303373,-0.16777883170293936,0.0,0.0,160
-0.9304823906007426,-0.9302425442032325,-0.10048127488116772,0.0,0.0,-0.05102374473134998,-0.054802284059670484,-0.26205860002905734,0.0,0.0,160
-1.0446743652535013,-1.0333558668397576,0.44132228143781693,0.0,0.0,-0.07938281702243283,-0.0810406550067289,-0.14710400208966137,0.0,0.0,160
-0.8951756846568685,-0.8669385500809851,1.356277169173432,0.0,0.0,-0.12808129976640753,-0.12906800722132575,-0.12177872919155533,0.0,0.0,160
-0.7625233466105983,-0.7278932362910567,1.7543838787366917,0.0,0.0,-0.4034803573679827,-0.3997498467775892,0.06403399204236189,0.0,0.0,160
-0.5481612033799339,-0.5193455220599651,1.5355676115475032,0.0,0.0,-0.6902316440595445,-0.6854221626263203,0.03778850059157997,0.0,0.0,160
-0.3387756244156442,-0.334565109782463,0.20202723926890828,0.0,0.0,-0.8580210300789612,-0.8486008200363964,0.22489838943291277,0.0,0.0,160
-0.41291970689778046,-0.412649719765932,-0.03456497624451923,0.0,0.0,-0.9706403027557545,-0.9705877906609399,-0.278650495577227,0.0,0.0,160
-0.47899368516417307,-0.4783190377010575,-0.020042437099531327,0.0,0.0,-0.798679832563124,-0.7901699912612462,0.19710973798089312,0.0,0.0,160
-0.46571163864242976,-0.4657321402084837,-0.057487125691065566,0.0,0.0,-0.6658716524706161,-0.6602912337023915,0.08539735130925706,0.0,0.0,160
-0.34133115741729597,-0.33580145931704725,0.27772323222404904,0.0,0.0,-0.49130962977819703,-0.4955404522463595,-0.392053606802724,0.0,0.0,160
-0.1918997276891283,-0.1810300006315353,0.6215685203565822,0.0,0.0,-0.47666783430418097,-0.48113382697076623,-0.4015106360624166,0.0,0.0,160
-0.046637851805760244,-0.04126070210297307,0.3216312369401034,0.0,0.0,-0.6194737161520746,-0.6238785742931102,-0.42938138264535164,0.0,0.0,160
-0.16584001615912594,-0.1528428364389801,0.7546798194756978,0.0,0.0,-0.6522403773890805,-0.6567575141528037,-0.44227681960762366,0.0,0.0,160
-0.3353458301239536,-0.3190264395454945,0.9027958130467296,0.0,0.0,-0.6516168648064866,-0.6554296184595574,-0.4050770130247235,0.0,0.0,160
-0.5051878984311043,-0.4989766655587492,0.2862727433936307,0.0,0.0,-0.7197947406480499,-0.7223024127947162,-0.3518439925309303,0.0,0.0,160
-0.6599993976364342,-0.6619075733273331,-0.18340780022734243,0.0,0.0,-0.7902086616133994,-0.7897509042170735,-0.2149349495901592,0.0,0.0,160
-0.7913067183134144,-0.7819717166605084,0.397800048166836,0.0,0.0,-1.0340235818415104,-1.0199189093398728,0.40125817943262687,0.0,0.0,160
-0.7879441748901883,-0.7830142832740193,0.1653060529171399,0.0,0.0,-1.173217390797136,-1.1663383394250237,0.004466667407643839,0.0,0.0,160
-0.7525365926436175,-0.7441574455165976,0.35539512460332984,0.0,0.0,-1.189256714473518,-1.1829114394523972,-0.025672849031796664,0.0,0.0,160
-0.7686095502066381,-0.7603133567424631,0.34759018602804537,0.0,0.0,-1.0028909535795787,-0.9851870125847403,0.5913080511517363,0.0,0.0,160
-0.47993519732267625,-0.48099080727200105,-0.11734458397504968,0.0,0.0,-0.5836754937376295,-0.573374517846893,0.36173316308564735,0.0,0.0,160
-0.379966781350164,-0.38278964478463523,-0.20745516227711852,0.0,0.0,-0.3096524639045372,-0.30311281505504434,0.24848204109246838,0.0,0.0,160
-0.4378025282296532,-0.44089676498698704,-0.22808450375926734,0.0,0.0,-0.02797527960925643,-0.03246340165725221,-0.29738090316301263,0.0,0.0,160
-0.4388449166908531,-0.44130757785957686,-0.1924433939468427,0.0,0.0,0.1831804815512608,0.17815303077916156,-0.27604180539484835,0.0,0.0,160
-0.4271768910122585,-0.4270999973629088,-0.047291906069593014,0.0,0.0,0.29784229544689783,0.29186124589555923,-0.3043666310195121,0.0,0.0,160
-0.46779641556483037,-0.46322546432263223,0.20085989200783724,0.0,0.0,0.4398311608072543,0.43256759878040246,-0.3472926996859989,0.0,0.0,160
-0.36829875567156933,-0.36125101028266104,0.36003534070700627,0.0,0.0,0.49446376330281216,0.4846135985197617,-0.4950842928197621,0.0,0.0,160
-0.037760737168442984,-0.022148285496361306,0.9477031407463481,0.0,0.0,0.3105705523053663,0.307661817632014,-0.11396870825439172,0.0,0.0,160
-0.012440785191550476,0.000773378087746154,0.807927643090482,0.0,0.0,0.1539828923387588,0.1543991698444936,0.040907444440451926,0.0,0.0,160
-0.00870836199176983,0.001118856110387626,0.6011706744180755,0.0,0.0,0.011908025242872211,0.0079379038229106,-0.2572312507250466,0.0,0.0,160
0.026194838741317544,0.03525635155039188,0.5618404432472796,0.0,0.0,-0.14515264426915092,-0.15070760158272617,-0.38680536256483633,0.0,0.0,160
-0.18951232185863764,-0.18905017383890532,0.004582846894398068,0.0,0.0,-0.036338948389568866,-0.037863796148149546,-0.12775746528029389,0.0,0.0,160
-0.16412511901328067,-0.16485355891160727,-0.06310724035612163,0.0,0.0,-0.012580968949351337,-0.01405592079665654,-0.1183580697008177,0.0,0.0,160
0.21140373049261138,0.22589687981078352,0.9482121695295764,0.0,0.0,-0.040252027356192245,-0.042068422905221,-0.14571043585656668,0.0,0.0,160
0.3630208134458771,0.37686522258132693,0.9477105050833571,0.0,0.0,0.06604611775913234,0.06445184461323862,-0.10360797924621838,0.0,0.0,160
0.6637330717849874,0.6701583443492788,0.520339227310659,0.0,0.0,0.10276885883052665,0.10058575400942324,-0.12818441222572685,0.0,0.0,160
0.8442680281779974,0.8404011020596718,-0.169508772932034,0.0,0.0,0.2021653646695528,0.19966671283584053,-0.11948035060595828,0.0,0.0,160
0.6789653934922016,0.6760927268356585,-0.1145240792079729,0.0,0.0,0.2128940811769445,0.2101195992789542,-0.13306755604778991,0.0,0.0,160
0.596011447241214,0.5952390936347939,0.020103305139477445,0.0,0.0,0.2560669524131036,0.25100716789487526,-0.2592340013153381,0.0,0.0,160
0.4580462905862469,0.4522836620833392,-0.32567747235758565,0.0,0.0,0.10392988226018424,0.10086268899980326,-0.18016160567648618,0.0,0.0,160
0.1797958223142864,0.18128919098743962,0.11640225624943852,0.0,0.0,-0.0799418283033786,-0.08091173902142051,-0.10764427698936824,0.0,0.0,160
-0.0668131123451169,-0.056568325164704725,0.6133582225310495,0.0,0.0,-0.2105569641398665,-0.20858623309190874,0.022975583644755514,0.0,0.0,160
-0.19583390349430232,-0.1872725698194182,0.4837168513607132,0.0,0.0,-0.4505663075707662,-0.4542579007961235,-0.3536020415064425,0.0,0.0,160
-0.31557407479538446,-0.31676158759096257,-0.10688981534537215,0.0,0.0,-0.4564789268884673,-0.4603536980495984,-0.3649102656833268,0.0,0.0,160
-0.03913937997196596,-0.023878173648378447,0.9258617213711072,0.0,0.0,-0.41304805044571785,-0.4173713803544756,-0.379472549766886,0.0,0.0,160
0.22226474574963176,0.22855611619569982,0.4279815882814871,0.0,0.0,-0.2494942499011638,-0.2500905296353575,-0.13248069504103677,0.0,0.0,160
0.37939639991698787,0.37817269337527465,-0.03383205830353259,0.0,0.0,-0.17684428381202932,-0.18074986655285985,-0.30057821828485515,0.0,0.0,160
0.445436752749149,0.4409046100900044,-0.24519334723151667,0.0,0.0,-0.007635869156365551,-0.005762350985859459,0.07793370855262657,0.0,0.0,160
0.3005447566423355,0.2938109568551316,-0.39763560136223786,0.0,0.0,0.18806108004260047,0.19091794142180502,0.1974123345992534,0.0,0.0,160
0.20027371176173314,0.1935362835766423,-0.4027876358624219,0.0,0.0,0.13284796583221287,0.1393091060807133,0.3939649452460698,0.0,0.0,160
0.28722908468636,0.28578314546750155,-0.05809340971209705,0.0,0.0,0.22678336146507153,0.22931795279508896,0.19056585448132818,0.0,0.0,160
0.3490326328052562,0.34790025970345095,-0.03117290331624661,0.0,0.0,0.20367039504133086,0.20322376676730752,0.004107624942542656,0.0,0.0,160
0.40353946169575156,0.40197551412285226,-0.053547084366867656,0.0,0.0,0.22972892090698055,0.22965984877657727,0.034591407198653105,0.0,0.0,160
0.496984543427205,0.49333318516468727,-0.18280926177029713,0.0,0.0,0.3922722010590542,0.38711583174222663,-0.22933743047685592,0.0,0.0,160
0.44930367768585855,0.446127684849474,-0.15530846740254392,0.0,0.0,0.42269531500286184,0.41569689609402105,-0.33518070819090157,0.0,0.0,160
0.5694809796319598,0.5694028189316743,0.06389663314998101,0.0,0.0,0.3722337966805187,0.36667642291968466,-0.25930110004862916,0.0,0.0,160
0.6577813699258773,0.6568988832586863,0.019542798611849533,0.0,0.0,0.22377330072151438,0.21821665724345288,-0.2974686741582171,0.0,0.0,160
0.6675999967216978,0.6667140582488713,0.020402072116585557,0.0,0.0,0.037923550240756845,0.030577299745489027,-0.448289632659043,0.0,0.0,160
0.6572433629781617,0.6545953883600303,-0.1011362833406511,0.0,0.0,-0.07828629489442233,-0.08509496017634109,-0.4433322987378419,0.0,0.0,160
0.6274848536826101,0.6244486068931175,-0.13029327897900772,0.0,0.0,-0.11930912274232652,-0.12664656017313883,-0.4827463080871199,0.0,0.0,160
0.7385160375175361,0.7416873958932966,0.3091632994108232,0.0,0.0,-0.15540835123112698,-0.16332923613534478,-0.5237565577561969,0.0,0.0,160
0.9148814400657457,0.9173334735404212,0.2853204263015087,0.0,0.0,-0.18606796994764296,-0.1926385461855892,-0.4537462941584877,0.0,0.0,160
0.863232773084993,0.8705539489968405,0.6214627994593903,0.0,0.0,-0.12722128241110534,-0.13380447425893433,-0.4413838558940361,0.0,0.0,160
0.6851524733909382,0.7017949700698911,1.2269569666035456,0.0,0.0,-0.06850359747786292,-0.0734910250640113,-0.3361575586842296,0.0,0.0,160
0.5277854411839564,0.5367739666588532,0.666364995722868,0.0,0.0,-0.028727794795146443,-0.0330881448428496,-0.2901573215517184,0.0,0.0,160
0.3557913450859407,0.35448207332132137,-0.04195221712817409,0.0,0.0,0.09130912757112795,0.0842069898981184,-0.4216900361709718,0.0,0.0,160
0.4128537069780878,0.4103778761767236,-0.11248750418219895,0.0,0.0,0.14506021227750157,0.13686887670111156,-0.4738996727950464,0.0,0.0,160
0.5321903730683825,0.5287646790353694,-0.1648115785232827,0.0,0.0,0.22140825299443415,0.21566971584669395,-0.30900621948609946,0.0,0.0,160
0.5600322326126945,0.5575086974066573,-0.10177629082113267,0.0,0.0,0.14650074134763155,0.14590092565899598,-0.021840191479911175,0.0,0.0,160
0.6304102664608172,0.6266508008272769,-0.17922461475741364,0.0,0.0,-0.046551654483779854,-0.03866740659344311,0.41429979910124587,0.0,0.0,160
0.541840872693041,0.5450109230988178,0.2785960907218704,0.0,0.0,-0.1831224105057339,-0.17379588483016994,0.4484681299329426,0.0,0.0,160
0.3895849064893629,0.39474871069850853,0.38562255113337834,0.0,0.0,-0.19785020771528009,-0.19064072696255216,0.32328387447019324,0.0,0.0,160
0.19529714749535843,0.20057726235507725,0.3587265884934093,0.0,0.0,-0.15575235817324842,-0.1508938811424873,0.2036159948754089,0.0,0.0,160
0.09650562172097499,0.09568869174643516,-0.039050747012552275,0.0,0.0,-0.10789239235069288,-0.10603253632962006,0.04698630103309178,0.0,0.0,160
0.15830916983987123,0.15706265968164435,-0.05915869101398253,0.0,0.0,-0.024212703679810276,-0.025400966943117956,-0.10490332748869446,0.0,0.0,160
0.31372592686138207,0.3142498386498584,0.07207243901088692,0.0,0.0,-0.002024255913019871,-0.0020320728421666175,-0.02998670188392712,0.0,0.0,160
0.4690418075801962,0.4644116513054938,-0.24997599094421416,0.0,0.0,-0.016773553556449067,-0.015857653320051793,0.019477701120073118,0.0,0.0,160
0.481012462166881,0.4758572204612014,-0.2839858426225601,0.0,0.0,-0.04751917400849419,-0.04448509434074588,0.1330506962891922,0.0,0.0,160
0.36998127833195493,0.3678436451649625,-0.0944798243166648,0.0,0.0,-0.04751917400849419,-0.04384616818968051,0.170043790151572,0.0,0.0,160
0.3400882672994745,0.3364883571929761,-0.1923390406257921,0.0,0.0,-0.3095664621690071,-0.3109438425790141,-0.19193420741132924,0.0,0.0,160
0.2401198513269622,0.23752945901189013,-0.13614892535268935,0.0,0.0,-0.37383125904394715,-0.3761822330469996,-0.26199787798180557,0.0,0.0,160
0.14761628175401198,0.14426005218228588,-0.19292896214290267,0.0,0.0,-0.330658387807788,-0.3325701728980607,-0.2269820042088903,0.0,0.0,160
0.22482027875128358,0.2204548328614043,-0.250602915683025,0.0,0.0,-0.2955481792775849,-0.2960336002766737,-0.1386054891136073,0.0,0.0,160
0.16392461735665909,0.15743216350617273,-0.3891408295456409,0.0,0.0,-0.022105661159320392,-0.016403334580018875,0.29608135548706205,0.0,0.0,160
0.17360874241554988,0.16689624303120604,-0.40252332454260953,0.0,0.0,0.2525623816902488,0.25785027922435055,0.3654638471134102,0.0,0.0,160
0.17505463608753732,0.16925604502664046,-0.3447739667268356,0.0,0.0,0.4470553065917902,0.4422216467816766,-0.19462420083563983,0.0,0.0,160
0.14401836029116027,0.13780610912996105,-0.3725794582691238,0.0,0.0,0.6242833830856459,0.6160270351105461,-0.3631690423689907,0.0,0.0,160
0.2198773399191411,0.21760969873148286,-0.11750312598789536,0.0,0.0,0.6103941027975189,0.6014571892290045,-0.4098723502165778,0.0,0.0,160
0.4390479202450191,0.44427076864986953,0.39824711243817335,0.0,0.0,0.29489673600498784,0.3100215128304704,0.9794304238611216,0.0,0.0,160
0.5903287488559618,0.5902378740809933,0.06554304959482977,0.0,0.0,0.05514539778067942,0.08222998241587326,1.5815484369232515,0.0,0.0,160
0.6341090642263656,0.6312607362881929,-0.11691699858689376,0.0,0.0,-0.11081645135871988,-0.09313696207166249,0.9542948776648403,0.0,0.0,160
0.5736169080425279,0.5716279186822859,-0.06445956741836356,0.0,0.0,-0.24504366008747575,-0.23427788844047312,0.5073813443687094,0.0,0.0,160
0.3291263757397574,0.32437684497587016,-0.2677201037902252,0.0,0.0,-0.04567013669459467,-0.0417334193729139,0.1859038139823373,0.0,0.0,160
0.23151174016350357,0.22380548592035066,-0.4629744500500383,0.0,0.0,0.03661202377392204,0.03391134667299381,-0.17657910981392103,0.0,0.0,160
0.19032058322898374,0.18227328190971617,-0.48614200679929276,0.0,0.0,-0.10959092662741421,-0.10958072615537848,-0.059583847619427886,0.0,0.0,160
0.10447484963402126,0.09681751094840386,-0.46484229280534695,0.0,0.0,-0.1932491148644148,-0.19357305716510523,-0.10187231697226869,0.0,0.0,160
